municipio,anio,temp_max,temp_min,temp_app_max,temp_app_min,lluvia_acumulada,evapotranspiracion,latitud,longitud
San Pedro Ixcatlán,2026,28.84,20.34,32.63,23.41,543.5,277.55,18.0844377,-96.303824
San Pedro Ixtlahuaca,2020,24.06,13.72,24.48,13.46,272.4,617.1,17.0347794,-96.4912339
San Pedro Ixtlahuaca,2021,23.72,13.51,23.92,13.21,314.4,602.67,17.0347794,-96.4912339
San Pedro Ixtlahuaca,2022,24.45,13.35,24.39,13.03,279.9,633.81,17.0347794,-96.4912339
San Pedro Ixtlahuaca,2023,25.86,14.08,25.91,13.97,242.1,655.02,17.0347794,-96.4912339
San Pedro Ixtlahuaca,2024,26.36,13.7,26.4,13.33,261.3,673.21,17.0347794,-96.4912339
San Pedro Ixtlahuaca,2025,25.27,13.1,25.54,12.91,327.7,635.7,17.0347794,-96.4912339
San Pedro Ixtlahuaca,2026,25.54,12.35,25.06,11.76,257.9,334.06,17.0347794,-96.4912339
San Pedro Jaltepetongo,2020,25.55,13.36,25.71,13.38,285.5,629.69,17.4116259,-97.0205785
San Pedro Jaltepetongo,2021,25.13,13.1,25.23,13.14,319.8,608.66,17.4116259,-97.0205785
San Pedro Jaltepetongo,2022,25.71,13.11,25.66,13.06,219.0,640.31,17.4116259,-97.0205785
San Pedro Jaltepetongo,2023,26.97,14.01,27.25,14.3,220.1,659.23,17.4116259,-97.0205785
San Pedro Jaltepetongo,2024,27.92,14.36,27.92,14.64,230.9,689.46,17.4116259,-97.0205785
San Pedro Jaltepetongo,2025,26.06,14.19,26.14,14.53,251.9,646.62,17.4116259,-97.0205785
San Pedro Jaltepetongo,2026,26.38,13.47,25.91,13.57,173.4,341.0,17.4116259,-97.0205785
San Pedro Jicayán,2020,33.07,22.45,37.17,25.36,452.2,681.48,16.2707871,-98.0054715
San Pedro Jicayán,2021,32.26,22.09,36.56,25.2,757.4,644.57,16.2707871,-98.0054715
San Pedro Jicayán,2022,32.17,21.57,36.45,24.34,682.9,650.59,16.2707871,-98.0054715
San Pedro Jicayán,2023,33.33,22.81,37.83,26.02,514.9,677.65,16.2707871,-98.0054715
San Pedro Jicayán,2024,32.17,22.1,36.85,25.33,760.1,644.13,16.2707871,-98.0054715
San Pedro Jicayán,2025,31.8,22.19,36.78,25.56,635.7,631.94,16.2707871,-98.0054715
San Pedro Jicayán,2026,32.94,22.18,36.41,25.23,203.8,344.04,16.2707871,-98.0054715
San Pedro Jocotipac,2020,24.91,12.85,25.19,12.68,428.3,590.37,17.4606816,-97.0448704
San Pedro Jocotipac,2021,24.1,12.64,24.57,12.45,327.5,567.95,17.4606816,-97.0448704
San Pedro Jocotipac,2022,25.12,12.59,25.17,12.22,234.9,608.54,17.4606816,-97.0448704
San Pedro Jocotipac,2023,26.68,13.67,26.86,13.67,106.6,632.65,17.4606816,-97.0448704
San Pedro Jocotipac,2024,27.46,14.02,27.62,13.91,189.9,660.52,17.4606816,-97.0448704
San Pedro Jocotipac,2025,25.88,13.93,26.11,14.04,234.7,613.61,17.4606816,-97.0448704
San Pedro Jocotipac,2026,25.79,12.86,25.52,12.73,169.6,316.55,17.4606816,-97.0448704
San Pedro Juchatengo,2020,22.71,12.29,24.03,11.47,830.1,543.84,16.2027428,-97.0514357
San Pedro Juchatengo,2021,22.1,12.07,23.44,11.36,849.9,522.7,16.2027428,-97.0514357
San Pedro Juchatengo,2022,22.31,11.72,23.54,10.8,828.9,543.55,16.2027428,-97.0514357
San Pedro Juchatengo,2023,22.95,12.51,24.59,11.98,802.7,551.38,16.2027428,-97.0514357
San Pedro Juchatengo,2024,22.95,12.23,24.56,11.7,808.9,546.37,16.2027428,-97.0514357
San Pedro Juchatengo,2025,22.8,11.84,24.11,11.17,793.5,532.69,16.2027428,-97.0514357
San Pedro Juchatengo,2026,23.11,10.73,23.86,9.75,224.2,286.92,16.2027428,-97.0514357
San Pedro Mixtepec,2020,28.64,27.03,33.79,30.08,403.7,677.69,15.5857517,-97.0501795
San Pedro Mixtepec,2021,28.28,26.59,33.52,29.93,627.8,655.57,15.5857517,-97.0501795
San Pedro Mixtepec,2022,28.42,26.7,33.45,29.54,522.3,687.33,15.5857517,-97.0501795
San Pedro Mixtepec,2023,29.26,27.59,34.73,30.97,320.9,711.63,15.5857517,-97.0501795
San Pedro Mixtepec,2024,28.64,26.71,33.84,29.95,672.3,647.69,15.5857517,-97.0501795
San Pedro Mixtepec,2025,28.96,26.86,34.36,30.18,543.2,660.72,15.5857517,-97.0501795
San Pedro Mixtepec,2026,28.8,27.15,33.96,30.22,201.6,353.01,15.5857517,-97.0501795
San Pedro Molinos,2020,28.23,15.77,29.13,16.5,352.7,658.36,17.0616702,-97.3228048
San Pedro Molinos,2021,27.84,15.44,28.9,16.18,519.6,641.67,17.0616702,-97.3228048
San Pedro Molinos,2022,28.25,15.22,29.21,15.72,423.6,669.95,17.0616702,-97.3228048
San Pedro Molinos,2023,29.02,15.64,30.26,16.55,449.9,674.55,17.0616702,-97.3228048
San Pedro Molinos,2024,29.61,15.81,30.49,16.63,495.8,698.06,17.0616702,-97.3228048
San Pedro Molinos,2025,28.13,15.49,29.39,16.36,523.8,664.03,17.0616702,-97.3228048
San Pedro Molinos,2026,29.03,15.22,29.09,15.68,183.6,351.65,17.0616702,-97.3228048
San Pedro Mártir,2020,27.62,14.52,27.58,14.37,255.8,669.34,16.4440162,-96.4243985
San Pedro Mártir,2021,27.23,14.35,27.15,14.33,262.4,663.29,16.4440162,-96.4243985
San Pedro Mártir,2022,27.67,13.98,27.42,13.74,177.4,691.05,16.4440162,-96.4243985
San Pedro Mártir,2023,29.17,15.08,29.03,15.18,133.7,721.72,16.4440162,-96.4243985
San Pedro Mártir,2024,29.21,14.98,29.32,14.9,253.2,715.58,16.4440162,-96.4243985
San Pedro Mártir,2025,28.13,14.34,28.32,14.58,246.0,687.91,16.4440162,-96.4243985
San Pedro Mártir,2026,28.49,13.3,28.02,13.17,131.9,358.78,16.4440162,-96.4243985
San Pedro Mártir Quiechapa,2020,17.65,7.5,17.57,5.81,609.6,508.58,16.2454817,-96.1451139
San Pedro Mártir Quiechapa,2021,17.43,7.11,17.18,5.46,544.1,506.44,16.2454817,-96.1451139
San Pedro Mártir Quiechapa,2022,17.31,6.91,17.05,5.19,428.3,513.93,16.2454817,-96.1451139
San Pedro Mártir Quiechapa,2023,18.48,7.87,18.42,6.44,445.0,536.85,16.2454817,-96.1451139
San Pedro Mártir Quiechapa,2024,19.31,8.44,19.35,6.83,541.8,557.19,16.2454817,-96.1451139
San Pedro Mártir Quiechapa,2025,18.12,8.2,17.87,6.9,451.1,531.04,16.2454817,-96.1451139
San Pedro Mártir Quiechapa,2026,18.32,7.15,17.55,5.28,293.9,278.55,16.2454817,-96.1451139
San Pedro Mártir Yucuxaco,2020,18.65,6.99,18.02,5.14,365.4,544.08,17.2557462,-97.3636273
San Pedro Mártir Yucuxaco,2021,18.42,6.79,17.8,4.97,500.2,535.68,17.2557462,-97.3636273
San Pedro Mártir Yucuxaco,2022,18.67,6.52,17.86,4.6,380.9,554.4,17.2557462,-97.3636273
San Pedro Mártir Yucuxaco,2023,19.64,7.28,19.24,5.68,375.0,571.15,17.2557462,-97.3636273
San Pedro Mártir Yucuxaco,2024,20.46,7.72,19.82,6.06,396.1,593.98,17.2557462,-97.3636273
San Pedro Mártir Yucuxaco,2025,18.74,7.77,18.24,6.27,394.6,554.46,17.2557462,-97.3636273
San Pedro Mártir Yucuxaco,2026,19.23,7.08,18.27,5.37,213.6,288.67,17.2557462,-97.3636273
San Pedro Nopala,2020,23.16,11.5,22.6,10.76,237.9,612.64,17.4822658,-97.3228704
San Pedro Nopala,2021,22.57,11.19,22.12,10.42,283.1,595.88,17.4822658,-97.3228704
San Pedro Nopala,2022,23.14,10.96,22.4,10.05,186.8,626.5,17.4822658,-97.3228704
San Pedro Nopala,2023,24.36,11.75,23.97,11.25,183.3,647.53,17.4822658,-97.3228704
San Pedro Nopala,2024,25.2,11.91,24.67,11.32,236.9,672.13,17.4822658,-97.3228704
San Pedro Nopala,2025,23.5,11.0,23.35,10.53,227.3,622.74,17.4822658,-97.3228704
San Pedro Nopala,2026,24.15,10.31,23.26,9.61,191.5,323.09,17.4822658,-97.3228704
San Pedro Ocopetatillo,2020,27.9,21.65,32.23,24.58,970.2,523.67,18.110577,-96.5447352
San Pedro Ocopetatillo,2021,27.56,21.51,32.18,24.57,1036.2,517.11,18.110577,-96.5447352
San Pedro Ocopetatillo,2022,27.9,21.04,32.28,23.68,949.9,531.66,18.110577,-96.5447352
San Pedro Ocopetatillo,2023,29.15,22.04,34.12,25.22,685.0,558.22,18.110577,-96.5447352
San Pedro Ocopetatillo,2024,29.34,21.95,34.4,25.09,734.2,559.07,18.110577,-96.5447352
San Pedro Ocopetatillo,2025,29.27,20.89,33.67,23.59,995.3,559.36,18.110577,-96.5447352
San Pedro Ocopetatillo,2026,28.59,19.86,32.58,22.19,422.4,270.64,18.110577,-96.5447352
San Pedro Ocotepec,2020,33.03,21.69,35.18,24.25,206.9,724.56,16.5719507,-95.5048304
San Pedro Ocotepec,2021,32.53,21.46,34.83,24.14,394.5,692.67,16.5719507,-95.5048304
San Pedro Ocotepec,2022,32.48,21.34,34.82,23.84,417.8,703.67,16.5719507,-95.5048304
San Pedro Ocotepec,2023,34.37,22.34,36.75,25.12,212.0,747.25,16.5719507,-95.5048304
San Pedro Ocotepec,2024,33.73,21.66,36.43,24.4,559.4,718.74,16.5719507,-95.5048304
San Pedro Ocotepec,2025,33.3,21.91,35.68,24.35,406.5,730.49,16.5719507,-95.5048304
San Pedro Ocotepec,2026,33.2,20.96,34.76,22.85,207.9,378.88,16.5719507,-95.5048304
San Pedro Pochutla,2020,28.87,27.21,33.88,30.15,410.0,701.28,15.4446827,-96.2754829
San Pedro Pochutla,2021,28.44,26.76,33.48,29.9,501.8,668.74,15.4446827,-96.2754829
San Pedro Pochutla,2022,28.56,26.84,33.5,29.61,476.2,700.24,15.4446827,-96.2754829
San Pedro Pochutla,2023,29.49,27.74,35.02,31.09,219.3,734.68,15.4446827,-96.2754829
San Pedro Pochutla,2024,28.8,26.89,33.94,30.03,702.7,665.81,15.4446827,-96.2754829
San Pedro Pochutla,2025,28.96,26.89,34.21,30.12,494.5,678.95,15.4446827,-96.2754829
San Pedro Pochutla,2026,28.98,27.14,33.86,30.11,191.5,365.29,15.4446827,-96.2754829
San Pedro Quiatoni,2020,26.45,14.87,27.79,14.65,389.4,614.92,16.4659519,-96.0153584
San Pedro Quiatoni,2021,25.96,14.58,27.26,14.42,457.0,603.23,16.4659519,-96.0153584
San Pedro Quiatoni,2022,26.13,14.49,27.49,14.21,418.4,621.97,16.4659519,-96.0153584
San Pedro Quiatoni,2023,27.66,15.69,29.17,15.81,259.8,645.64,16.4659519,-96.0153584
San Pedro Quiatoni,2024,27.78,16.05,29.25,16.15,373.0,654.27,16.4659519,-96.0153584
San Pedro Quiatoni,2025,26.35,17.03,27.93,17.46,370.0,632.17,16.4659519,-96.0153584
San Pedro Quiatoni,2026,26.96,16.26,27.33,16.11,173.3,333.3,16.4659519,-96.0153584
San Pedro Sochiápam,2020,18.13,9.99,19.13,9.04,963.0,472.16,17.4930506,-96.3951841
San Pedro Sochiápam,2021,17.78,9.84,18.96,8.95,1030.5,466.83,17.4930506,-96.3951841
San Pedro Sochiápam,2022,17.92,9.68,18.9,8.65,806.2,487.72,17.4930506,-96.3951841
San Pedro Sochiápam,2023,18.75,10.44,20.05,9.6,819.5,506.79,17.4930506,-96.3951841
San Pedro Sochiápam,2024,19.84,10.91,20.91,10.07,623.5,530.54,17.4930506,-96.3951841
San Pedro Sochiápam,2025,18.89,10.02,19.69,9.06,874.3,504.57,17.4930506,-96.3951841
San Pedro Sochiápam,2026,18.28,8.66,18.99,7.34,494.3,251.52,17.4930506,-96.3951841
San Pedro Tapanatepec,2020,32.32,23.53,36.5,27.28,321.4,691.92,16.2202095,-94.1137854
San Pedro Tapanatepec,2021,32.0,23.43,36.13,27.14,731.1,675.62,16.2202095,-94.1137854
San Pedro Tapanatepec,2022,32.07,23.17,36.28,26.86,624.2,673.79,16.2202095,-94.1137854
San Pedro Tapanatepec,2023,33.56,23.99,38.1,27.79,536.5,709.38,16.2202095,-94.1137854
San Pedro Tapanatepec,2024,33.2,23.29,37.62,26.52,797.6,714.19,16.2202095,-94.1137854
San Pedro Tapanatepec,2025,33.52,23.84,37.49,26.75,703.9,762.67,16.2202095,-94.1137854
San Pedro Tapanatepec,2026,34.6,23.22,36.75,25.21,384.5,432.25,16.2202095,-94.1137854
San Pedro Taviche,2020,23.05,12.82,23.35,11.91,353.9,585.76,16.3816255,-96.3215352
San Pedro Taviche,2021,22.77,12.56,23.0,11.69,437.4,582.08,16.3816255,-96.3215352
San Pedro Taviche,2022,22.94,12.28,23.11,11.36,351.1,594.92,16.3816255,-96.3215352
San Pedro Taviche,2023,24.68,13.31,24.89,12.73,198.2,635.45,16.3816255,-96.3215352
San Pedro Taviche,2024,25.26,13.72,25.48,12.88,350.4,655.76,16.3816255,-96.3215352
San Pedro Taviche,2025,23.64,13.49,23.89,12.88,334.0,616.37,16.3816255,-96.3215352
San Pedro Taviche,2026,24.15,12.62,23.88,11.72,187.8,328.65,16.3816255,-96.3215352
San Pedro Teozacoalco,2020,23.51,9.62,23.53,8.56,470.4,586.6,17.0101654,-97.1709953
San Pedro Teozacoalco,2021,23.14,9.34,23.17,8.29,723.2,568.74,17.0101654,-97.1709953
San Pedro Teozacoalco,2022,23.6,9.08,23.54,7.92,446.5,592.94,17.0101654,-97.1709953
San Pedro Teozacoalco,2023,24.34,9.95,24.75,9.02,511.1,595.2,17.0101654,-97.1709953
San Pedro Teozacoalco,2024,25.06,10.5,25.17,9.52,618.1,621.78,17.0101654,-97.1709953
San Pedro Teozacoalco,2025,23.77,10.04,23.93,9.04,662.3,580.05,17.0101654,-97.1709953
San Pedro Teozacoalco,2026,24.55,9.27,23.74,7.8,204.7,316.58,17.0101654,-97.1709953
San Pedro Teutila,2020,19.53,13.3,21.46,13.5,1885.5,464.86,17.5837302,-96.4220417
San Pedro Teutila,2021,19.12,13.25,21.05,13.57,1816.6,456.4,17.5837302,-96.4220417
San Pedro Teutila,2022,19.18,12.94,20.87,13.04,1403.2,479.44,17.5837302,-96.4220417
San Pedro Teutila,2023,20.05,14.11,22.28,14.54,1230.0,503.14,17.5837302,-96.4220417
San Pedro Teutila,2024,21.42,14.75,23.53,15.27,926.4,528.37,17.5837302,-96.4220417
San Pedro Teutila,2025,20.44,13.71,22.27,14.11,1474.3,505.41,17.5837302,-96.4220417
San Pedro Teutila,2026,19.39,12.75,21.2,12.74,869.1,249.31,17.5837302,-96.4220417
San Pedro Tidaá,2020,23.93,12.25,23.78,11.46,351.1,614.84,17.2026751,-97.2238182
San Pedro Tidaá,2021,23.64,12.06,23.62,11.27,454.6,598.17,17.2026751,-97.2238182
San Pedro Tidaá,2022,24.04,11.91,23.78,11.01,430.8,624.32,17.2026751,-97.2238182
San Pedro Tidaá,2023,25.17,12.59,25.36,12.06,319.3,638.18,17.2026751,-97.2238182
San Pedro Tidaá,2024,25.86,12.89,25.8,12.42,400.9,661.53,17.2026751,-97.2238182
San Pedro Tidaá,2025,24.16,12.4,24.27,11.84,367.1,622.2,17.2026751,-97.2238182
San Pedro Tidaá,2026,24.87,11.72,24.11,10.92,211.4,330.96,17.2026751,-97.2238182
San Pedro Topiltepec,2020,22.93,11.16,22.25,10.11,249.0,602.81,17.2613924,-97.2037364
San Pedro Topiltepec,2021,22.56,10.94,22.06,9.95,405.0,586.33,17.2613924,-97.2037364
San Pedro Topiltepec,2022,22.96,10.58,22.28,9.42,260.9,610.27,17.2613924,-97.2037364
San Pedro Topiltepec,2023,24.31,11.52,24.03,10.79,277.3,632.05,17.2613924,-97.2037364
San Pedro Topiltepec,2024,25.05,11.68,24.66,10.98,393.0,657.03,17.2613924,-97.2037364
San Pedro Topiltepec,2025,23.33,11.29,23.17,10.81,339.5,611.2,17.2613924,-97.2037364
San Pedro Topiltepec,2026,23.94,10.56,22.99,9.9,191.1,323.27,17.2613924,-97.2037364
San Pedro Totolápam,2020,22.34,12.27,22.86,11.23,357.6,570.35,16.39592,-96.1806865
San Pedro Totolápam,2021,22.03,12.08,22.42,11.16,458.9,563.08,16.39592,-96.1806865
San Pedro Totolápam,2022,22.13,11.87,22.52,10.87,378.7,577.47,16.39592,-96.1806865
San Pedro Totolápam,2023,23.86,13.09,24.28,12.44,190.3,611.58,16.39592,-96.1806865
San Pedro Totolápam,2024,24.35,13.51,24.76,12.66,389.9,628.74,16.39592,-96.1806865
San Pedro Totolápam,2025,22.63,13.7,23.09,13.13,316.3,592.14,16.39592,-96.1806865
San Pedro Totolápam,2026,23.15,12.9,22.84,11.96,174.4,315.08,16.39592,-96.1806865
San Pedro Yaneri,2020,25.44,15.57,27.8,16.03,797.7,546.71,17.2509681,-96.2116454
San Pedro Yaneri,2021,25.08,15.29,27.67,15.67,704.6,538.14,17.2509681,-96.2116454
San Pedro Yaneri,2022,25.63,14.72,27.83,14.95,589.1,565.58,17.2509681,-96.2116454
San Pedro Yaneri,2023,27.14,15.61,29.76,16.14,397.6,603.24,17.2509681,-96.2116454
San Pedro Yaneri,2024,28.41,15.94,30.76,16.32,386.9,629.95,17.2509681,-96.2116454
San Pedro Yaneri,2025,27.06,15.61,29.39,16.19,578.1,595.61,17.2509681,-96.2116454
San Pedro Yaneri,2026,26.44,14.3,28.36,14.41,241.2,295.71,17.2509681,-96.2116454
San Pedro Yucunama,2020,21.58,9.94,21.0,8.79,273.0,584.36,17.3339615,-97.2857328
San Pedro Yucunama,2021,21.19,9.67,20.65,8.44,453.9,571.89,17.3339615,-97.2857328
San Pedro Yucunama,2022,21.6,9.37,20.86,8.03,263.2,596.48,17.3339615,-97.2857328
San Pedro Yucunama,2023,22.82,10.35,22.45,9.4,289.9,616.3,17.3339615,-97.2857328
San Pedro Yucunama,2024,23.74,10.75,23.23,9.78,315.5,643.42,17.3339615,-97.2857328
San Pedro Yucunama,2025,21.94,10.72,21.61,10.05,311.0,596.22,17.3339615,-97.2857328
San Pedro Yucunama,2026,22.49,10.1,21.52,9.12,185.9,311.52,17.3339615,-97.2857328
San Pedro Yólox,2020,22.52,13.21,24.65,13.07,1174.1,495.86,17.3518369,-96.3305672
San Pedro Yólox,2021,22.21,13.04,24.5,12.88,971.5,489.82,17.3518369,-96.3305672
San Pedro Yólox,2022,22.44,12.51,24.63,12.23,970.4,510.46,17.3518369,-96.3305672
San Pedro Yólox,2023,23.65,13.22,26.16,13.13,768.6,544.23,17.3518369,-96.3305672
San Pedro Yólox,2024,24.68,13.18,27.05,12.97,606.7,568.49,17.3518369,-96.3305672
San Pedro Yólox,2025,24.12,12.32,26.13,12.07,953.2,546.29,17.3518369,-96.3305672
San Pedro Yólox,2026,23.34,10.72,24.89,10.13,409.6,266.57,17.3518369,-96.3305672
San Pedro el Alto,2020,25.45,17.68,28.73,18.15,587.2,551.68,16.0201016,-96.2825401
San Pedro el Alto,2021,25.06,16.9,28.33,17.31,659.4,539.18,16.0201016,-96.2825401
San Pedro el Alto,2022,24.93,16.75,28.1,17.03,712.5,550.66,16.0201016,-96.2825401
San Pedro el Alto,2023,25.81,17.59,29.32,18.14,458.5,567.9,16.0201016,-96.2825401
San Pedro el Alto,2024,25.69,17.36,28.94,17.7,741.0,568.92,16.0201016,-96.2825401
San Pedro el Alto,2025,25.71,15.79,28.47,16.0,650.7,556.89,16.0201016,-96.2825401
San Pedro el Alto,2026,26.33,15.42,28.36,15.12,237.2,295.52,16.0201016,-96.2825401
San Pedro y San Pablo Ayutla,2020,17.65,7.57,17.53,5.72,383.4,499.94,17.0137743,-96.0437494
San Pedro y San Pablo Ayutla,2021,17.37,7.2,17.36,5.45,597.9,488.98,17.0137743,-96.0437494
San Pedro y San Pablo Ayutla,2022,17.66,7.17,17.45,5.37,341.7,505.92,17.0137743,-96.0437494
San Pedro y San Pablo Ayutla,2023,18.45,8.03,18.65,6.49,381.7,524.59,17.0137743,-96.0437494
San Pedro y San Pablo Ayutla,2024,19.36,8.49,19.38,7.02,351.7,546.31,17.0137743,-96.0437494
San Pedro y San Pablo Ayutla,2025,17.6,7.99,17.72,6.5,497.2,508.07,17.0137743,-96.0437494
San Pedro y San Pablo Ayutla,2026,17.17,6.89,17.07,5.19,226.6,256.29,17.0137743,-96.0437494
San Pedro y San Pablo Teposcolula,2020,21.58,9.94,21.0,8.79,273.0,584.93,17.3043451,-97.2917479
San Pedro y San Pablo Teposcolula,2021,21.19,9.67,20.65,8.44,453.9,572.33,17.3043451,-97.2917479
San Pedro y San Pablo Teposcolula,2022,21.6,9.37,20.86,8.03,263.2,597.01,17.3043451,-97.2917479
San Pedro y San Pablo Teposcolula,2023,22.82,10.35,22.45,9.4,289.9,616.7,17.3043451,-97.2917479
San Pedro y San Pablo Teposcolula,2024,23.74,10.75,23.23,9.78,315.5,643.9,17.3043451,-97.2917479
San Pedro y San Pablo Teposcolula,2025,21.94,10.72,21.61,10.05,311.0,596.62,17.3043451,-97.2917479
San Pedro y San Pablo Teposcolula,2026,22.49,10.1,21.52,9.12,185.9,311.74,17.3043451,-97.2917479
San Pedro y San Pablo Tequixtepec,2020,24.74,12.33,24.84,12.18,200.5,617.89,18.0338362,-97.4304246
San Pedro y San Pablo Tequixtepec,2021,24.21,11.94,24.45,11.68,390.0,610.2,18.0338362,-97.4304246
San Pedro y San Pablo Tequixtepec,2022,24.87,12.02,24.73,11.69,277.2,641.77,18.0338362,-97.4304246
San Pedro y San Pablo Tequixtepec,2023,26.43,12.83,26.64,12.8,180.5,674.61,18.0338362,-97.4304246
San Pedro y San Pablo Tequixtepec,2024,27.0,13.13,27.04,12.94,233.9,692.26,18.0338362,-97.4304246
San Pedro y San Pablo Tequixtepec,2025,25.93,12.1,26.22,11.94,276.5,653.62,18.0338362,-97.4304246
San Pedro y San Pablo Tequixtepec,2026,25.93,11.31,25.74,10.83,237.6,327.22,18.0338362,-97.4304246
San Raymundo Jalpan,2020,28.96,14.58,29.34,15.14,251.4,676.26,16.5813427,-96.4519792
San Raymundo Jalpan,2021,28.56,14.41,28.9,15.03,415.1,665.96,16.5813427,-96.4519792
San Raymundo Jalpan,2022,29.13,14.12,29.26,14.51,235.3,696.74,16.5813427,-96.4519792
San Raymundo Jalpan,2023,30.44,15.25,30.72,16.05,162.3,720.8,16.5813427,-96.4519792
San Raymundo Jalpan,2024,30.08,15.08,30.58,15.76,323.9,715.97,16.5813427,-96.4519792
San Raymundo Jalpan,2025,28.81,14.78,29.55,15.5,293.6,684.58,16.5813427,-96.4519792
San Raymundo Jalpan,2026,29.12,13.98,28.92,14.49,203.7,357.12,16.5813427,-96.4519792
San Sebastián Abasolo,2020,28.69,14.41,29.11,14.93,234.0,664.31,16.594083,-96.3519893
San Sebastián Abasolo,2021,28.17,14.13,28.62,14.65,375.6,647.1,16.594083,-96.3519893
San Sebastián Abasolo,2022,28.69,13.96,29.01,14.33,271.4,677.76,16.594083,-96.3519893
San Sebastián Abasolo,2023,30.25,15.3,30.59,16.1,156.1,708.45,16.594083,-96.3519893
San Sebastián Abasolo,2024,30.1,15.03,30.72,15.78,258.7,702.31,16.594083,-96.3519893
San Sebastián Abasolo,2025,29.21,14.2,29.79,14.87,287.2,681.75,16.594083,-96.3519893
San Sebastián Abasolo,2026,29.11,13.48,29.18,13.95,169.8,351.74,16.594083,-96.3519893
San Sebastián Coatlán,2020,17.61,6.82,17.84,4.77,594.3,491.48,16.1204531,-96.4939141
San Sebastián Coatlán,2021,17.33,6.45,17.5,4.45,736.6,482.64,16.1204531,-96.4939141
San Sebastián Coatlán,2022,17.19,6.35,17.36,4.28,501.1,490.75,16.1204531,-96.4939141
San Sebastián Coatlán,2023,17.9,7.32,18.31,5.4,564.2,500.89,16.1204531,-96.4939141
San Sebastián Coatlán,2024,18.3,7.73,18.71,5.72,611.1,518.04,16.1204531,-96.4939141
San Sebastián Coatlán,2025,17.79,7.31,17.92,5.35,592.0,495.92,16.1204531,-96.4939141
San Sebastián Coatlán,2026,17.92,5.93,17.57,3.61,301.4,267.49,16.1204531,-96.4939141
San Sebastián Ixcapa,2020,33.4,21.99,37.48,24.9,536.7,680.22,16.3237202,-98.0840154
San Sebastián Ixcapa,2021,32.49,21.65,36.87,24.77,808.2,639.67,16.3237202,-98.0840154
San Sebastián Ixcapa,2022,32.54,21.04,36.71,23.78,727.1,650.71,16.3237202,-98.0840154
San Sebastián Ixcapa,2023,33.77,22.29,38.26,25.52,515.7,677.17,16.3237202,-98.0840154
San Sebastián Ixcapa,2024,32.73,21.7,37.3,24.97,767.1,650.44,16.3237202,-98.0840154
San Sebastián Ixcapa,2025,32.29,21.59,37.1,24.95,649.5,634.48,16.3237202,-98.0840154
San Sebastián Ixcapa,2026,33.28,21.58,36.58,24.62,238.1,343.8,16.3237202,-98.0840154
San Sebastián Nicananduta,2020,16.55,5.2,15.66,3.0,395.1,518.15,17.3104429,-97.4059766
San Sebastián Nicananduta,2021,16.22,5.14,15.34,2.98,513.9,510.52,17.3104429,-97.4059766
San Sebastián Nicananduta,2022,16.54,4.72,15.43,2.45,406.0,527.06,17.3104429,-97.4059766
San Sebastián Nicananduta,2023,17.51,5.69,16.68,3.68,390.3,545.56,17.3104429,-97.4059766
San Sebastián Nicananduta,2024,18.46,6.18,17.5,4.08,376.2,571.83,17.3104429,-97.4059766
San Sebastián Nicananduta,2025,16.65,5.91,15.86,4.16,410.3,526.19,17.3104429,-97.4059766
San Sebastián Nicananduta,2026,17.06,5.26,15.88,3.28,236.6,273.57,17.3104429,-97.4059766
San Sebastián Río Hondo,2020,19.83,12.36,21.7,11.31,1153.6,496.46,16.105819,-96.2750618
San Sebastián Río Hondo,2021,19.48,11.74,21.32,10.71,1063.6,485.93,16.105819,-96.2750618
San Sebastián Río Hondo,2022,19.39,11.55,20.94,10.46,1131.6,493.74,16.105819,-96.2750618
San Sebastián Río Hondo,2023,20.09,12.12,21.9,11.19,981.9,511.22,16.105819,-96.2750618
San Sebastián Río Hondo,2024,20.26,12.06,22.07,10.97,1129.5,519.7,16.105819,-96.2750618
San Sebastián Río Hondo,2025,20.15,10.99,21.28,10.03,1289.0,500.44,16.105819,-96.2750618
San Sebastián Río Hondo,2026,20.3,10.26,21.17,8.91,436.9,262.04,16.105819,-96.2750618
San Sebastián Tecomaxtlahuaca,2020,20.7,9.66,21.65,8.65,719.4,526.99,17.2045083,-98.0152226
San Sebastián Tecomaxtlahuaca,2021,20.14,9.32,21.02,8.38,977.0,504.58,17.2045083,-98.0152226
San Sebastián Tecomaxtlahuaca,2022,20.38,9.0,21.14,7.96,649.0,523.26,17.2045083,-98.0152226
San Sebastián Tecomaxtlahuaca,2023,20.86,9.55,22.19,8.84,659.5,529.27,17.2045083,-98.0152226
San Sebastián Tecomaxtlahuaca,2024,21.35,10.06,22.47,9.2,562.2,555.5,17.2045083,-98.0152226
San Sebastián Tecomaxtlahuaca,2025,20.86,9.64,21.76,9.02,643.2,520.83,17.2045083,-98.0152226
